tabla,id,operacion_propuesta,valor_actual,valor_correcto,motivo,fuente
focalizacion_vigencias,606,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,607,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,608,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,609,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,610,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,611,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,612,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,613,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,614,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,615,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,616,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,617,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,618,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,619,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,620,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,621,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,622,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,623,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,624,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,625,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,626,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,627,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,628,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,629,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,630,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
focalizacion_vigencias,631,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La vigencia activa alimenta focalizacion_final y debe quedar alineada con la fila oficial del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,9,UPDATE municipio_id,268|CUMARAL,87|BARRANCA DE UPÍA,La institucion INSTITUCIÓN EDUCATIVA FRANCISCO WALTER fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,24,UPDATE municipio_id,861|SAN LUIS DE CUBARRAL,304|EL DORADO,La institucion INSTITUCIÓN EDUCATIVA EL DORADO fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,44,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La institucion INSTITUCIÓN EDUCATIVA NUESTRA SENORA DE LA MACARENA fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,45,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La institucion INSTITUCIÓN EDUCATIVA HECTOR IVAN HERNANDEZ fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,63,UPDATE municipio_id,728|PUERTO LLERAS,722|PUERTO CONCORDIA,La institucion INSTITUCIÓN EDUCATIVA PUERTO IRIS fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,68,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La institucion CENTRO EDUCATIVO TIERRA GRATA fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,69,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La institucion INSTITUCIÓN EDUCATIVA HECTOR JARAMILLO DUQUE fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,70,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La institucion INSTITUCIÓN EDUCATIVA CHARCO TRECE fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,71,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La institucion INSTITUCIÓN EDUCATIVA MAJESTUOSO ARIARI INEMA fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,72,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La institucion CENTRO EDUCATIVO NUESTRA SENORA DE FATIMA fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
instituciones,73,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La institucion CENTRO EDUCATIVO PONTON DE RIO NEGRO fue creada/reutilizada bajo municipio incorrecto por priorizar el consecutivo sobre el nombre del XLSX.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,24,UPDATE municipio_id,268|CUMARAL,87|BARRANCA DE UPÍA,La sede SEDE JORGE ELIECER GAITAN conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,25,UPDATE municipio_id,268|CUMARAL,87|BARRANCA DE UPÍA,La sede SEDE PRINCIPAL FRANCISCO WALTER conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,68,UPDATE municipio_id,861|SAN LUIS DE CUBARRAL,304|EL DORADO,La sede SEDE PRINCIPAL EL DORADO conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,69,UPDATE municipio_id,861|SAN LUIS DE CUBARRAL,304|EL DORADO,La sede SEDE PUEBLO SANCHEZ conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,70,UPDATE municipio_id,861|SAN LUIS DE CUBARRAL,304|EL DORADO,La sede SEDE SAN ISIDRO conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,199,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La sede SEDE JHON F KENNEDY conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,200,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La sede SEDE PRINCIPAL NUESTRA SENORA DE LA MACARENA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,202,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La sede SEDE BRISAS DEL GRINGO conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,203,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La sede SEDE CANO LIMON conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,204,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La sede SEDE CENTRAL CANO GRINGO conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,205,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La sede SEDE GIRASOL conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,206,UPDATE municipio_id,477|LA MACARENA,722|PUERTO CONCORDIA,La sede SEDE LA UNION II conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,348,UPDATE municipio_id,728|PUERTO LLERAS,722|PUERTO CONCORDIA,La sede SEDE LA VALLENATA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,371,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE EL TURPIAL conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,372,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE EL CAIRO conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,373,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE PALMERAS conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,374,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE PRINCIPAL HECTOR JARAMILLO DUQUE conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,375,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE LA UNION conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,376,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE LA ISLANDIA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,377,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE LA TIGRERA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,378,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE EL CARIBE conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,379,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE BELLA VISTA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,380,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE VERACRUZ JOSE MARIA BAJO conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,381,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE LA ESPERANZA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,382,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE NUESTRA SENORA DE LA PAZ conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,383,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE PRINCIPAL INTERNADO CHARCO TRECE conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,384,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE BRISAS DEL GUEJAR conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,385,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE ALTO CUNUMIA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,386,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE EL DIAMANTE conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,387,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE LA ARGENTINA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,388,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE INOCENCIO CHINCA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,389,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE MANUELA BELTRAN conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,390,UPDATE municipio_id,728|PUERTO LLERAS,1054|URIBE,La sede SEDE PRINCIPAL MAJESTUOSO ARIARI INEMA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,391,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE CAMINO DE EMAUS conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,392,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE EL TURPIAL conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,393,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE LAS LEONAS conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,394,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE PRINCIPAL NUESTRA SENORA DE FATIMA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,395,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE PUEBLO NUEVO conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,396,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE LA COLINA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,397,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE ANTONIA SANTOS conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,398,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE BOCAS DEL GUAYURIBA conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,399,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE EL PORVENIR conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
sedes,400,UPDATE municipio_id,729|PUERTO LÓPEZ,1054|URIBE,La sede SEDE GUICHIRAL conserva el municipio incorrecto heredado de la misma resolucion defectuosa.,data/focalizacion-agosto-2026.xlsx (6f55c28567d7dd2f9f92182f90f89398f3769b00dbcfbedac19c8ec604422719)
